month,order_date,order_num,quantity,order_status,sup_name,reseller_state,gst_amount,end_customer_state,gst_rate,meesho_price,net_commission,commission_gst,shipping_charges_total,gst,taxable_shipping,shipping_gst_18_percent,tcs_taxable_amount,end_customer_state_new,financial_year,supplier_id,AMT
2/1/2025,2/4/2025,118394,1,Delivered,Streets Shopping,Tamil Nadu,20.85714286,Tamil Nadu,5,438,0,0,0,1.05,83.80952381,15.08571429,417.1428571,TAMIL NADU,2025,1014070,417.1428571
2/1/2025,2/22/2025,124913,1,Delivered,Streets Shopping,Madhya Pradesh,11.23809524,Madhya Pradesh,5,236,0,0,0,1.05,38.0952381,6.857142857,207.6190476,MADHYA PRADESH,2025,1014070,207.6190476
2/1/2025,2/28/2025,126887,1,Shipped,Streets Shopping,Rajasthan,36.85714286,Rajasthan,12,344,0,0,0,1.12,46.42857143,8.357142857,301.7857143,RAJASTHAN,2025,1014070,301.7857143
null,10/5/2024,741303,1,Cancelled,Streets Shopping,Uttar Pradesh,0,Uttar Pradesh,5,0,0,0,0,0,-8.571428571,-1.542857143,0,UTTAR PRADESH,2025,1014070,0
null,10/24/2024,809941,1,Cancelled,Streets Shopping,Maharashtra,0,Maharashtra,5,0,0,0,0,0,-17.14285714,-3.085714286,0,MAHARASHTRA,2025,1014070,0
2/1/2025,2/7/2025,119380,1,Return,Streets Shopping,Delhi,11.71428571,Delhi,5,246,0,0,0,1.05,32.38095238,5.828571429,212.3809524,DELHI,2025,1014070,212.3809524
2/1/2025,2/18/2025,123350,1,Delivered,Streets Shopping,Tamil Nadu,11.9047619,Tamil Nadu,5,250,0,0,0,1.05,49.52380952,8.914285714,227.6190476,TAMIL NADU,2025,1014070,227.6190476
2/1/2025,2/5/2025,118483,1,Return,Streets Shopping,Telangana,11.85714286,Telangana,5,249,0,0,0,1.05,40,7.2,220,WEST BENGAL,2025,1014070,220
2/1/2025,2/15/2025,122341,1,Delivered,Streets Shopping,Uttar Pradesh,18.66666667,Uttar Pradesh,5,392,0,0,0,1.05,49.52380952,8.914285714,362.8571429,UTTAR PRADESH,2025,1014070,362.8571429
2/1/2025,2/17/2025,122970,1,Delivered,Streets Shopping,Kerala,12.33333333,Kerala,5,259,0,0,0,1.05,68.57142857,12.34285714,246.6666667,KERALA,2025,1014070,246.6666667
2/1/2025,2/16/2025,122657,1,Return,Streets Shopping,Maharashtra,12.04761905,Maharashtra,5,253,0,0,0,1.05,62.85714286,11.31428571,240.952381,MAHARASHTRA,2025,1014070,240.952381
2/1/2025,2/24/2025,125529,1,Delivered,Streets Shopping,Maharashtra,11.80952381,Maharashtra,5,248,0,0,0,1.05,58.0952381,10.45714286,236.1904762,MAHARASHTRA,2025,1014070,236.1904762
2/1/2025,2/11/2025,120767,1,Delivered,Streets Shopping,Telangana,11.9047619,Telangana,5,250,0,0,0,1.05,60,10.8,238.0952381,TELANGANA,2025,1014070,238.0952381
null,9/1/2024,617807,1,Cancelled,Streets Shopping,Uttar Pradesh,0,Uttar Pradesh,5,0,0,0,0,0,-8.571428571,-1.542857143,0,UTTAR PRADESH,2025,1014070,0
2/1/2025,2/2/2025,117507,1,Delivered,Streets Shopping,Maharashtra,16.38095238,Maharashtra,5,344,0,0,0,1.05,55.23809524,9.942857143,327.6190476,MAHARASHTRA,2025,1014070,327.6190476
null,9/3/2024,624245,1,Cancelled,Streets Shopping,Delhi,0,Delhi,5,0,0,0,0,0,-17.14285714,-3.085714286,0,DELHI,2025,1014070,0
null,11/18/2024,900775,1,Cancelled,Streets Shopping,Uttar Pradesh,0,Uttar Pradesh,5,0,0,0,0,0,-8.571428571,-1.542857143,0,UTTAR PRADESH,2025,1014070,0
2/1/2025,2/12/2025,121067,1,rto,Streets Shopping,Telangana,23.57142857,Telangana,5,495,0,0,0,1.05,76.19047619,13.71428571,470.4761905,TELANGANA,2025,1014070,470.4761905
null,10/19/2024,790545,1,Cancelled,Streets Shopping,Madhya Pradesh,0,Madhya Pradesh,5,0,0,0,0,0,-17.14285714,-3.085714286,0,MADHYA PRADESH,2025,1014070,0
null,11/11/2024,875929,1,Cancelled,Streets Shopping,Uttar Pradesh,0,Uttar Pradesh,5,0,0,0,0,0,-10.47619048,-1.885714286,0,UTTAR PRADESH,2025,1014070,0
2/1/2025,2/1/2025,117222,1,Delivered,Streets Shopping,Bihar,16.33333333,Bihar,5,343,0,0,0,1.05,55.23809524,9.942857143,326.6666667,BIHAR,2025,1014070,326.6666667
2/1/2025,2/14/2025,121959,1,Delivered,Streets Shopping,Gujarat,11.66666667,Gujarat,5,245,0,0,0,1.05,38.0952381,6.857142857,216.1904762,GUJARAT,2025,1014070,216.1904762
null,2/16/2025,122629,1,Cancelled,Streets Shopping,Maharashtra,11.42857143,Maharashtra,5,240,0,0,0,1.05,55.23809524,9.942857143,228.5714286,MAHARASHTRA,2025,1014070,228.5714286
2/1/2025,2/11/2025,120864,1,Delivered,Streets Shopping,Uttar Pradesh,11.9047619,Uttar Pradesh,5,250,0,0,0,1.05,49.52380952,8.914285714,227.6190476,UTTAR PRADESH,2025,1014070,227.6190476
null,11/7/2024,860213,1,Cancelled,Streets Shopping,Maharashtra,0,Maharashtra,5,0,0,0,0,0,-17.14285714,-3.085714286,0,MAHARASHTRA,2025,1014070,0
null,10/27/2024,818409,1,Cancelled,Streets Shopping,Maharashtra,0,Maharashtra,5,0,0,0,0,0,-17.14285714,-3.085714286,0,MAHARASHTRA,2025,1014070,0
null,11/8/2024,863408,1,Cancelled,Streets Shopping,Uttar Pradesh,0,Uttar Pradesh,5,0,0,0,0,0,-10.47619048,-1.885714286,0,UTTAR PRADESH,2025,1014070,0
2/1/2025,2/13/2025,121671,1,Shipped,Streets Shopping,Gujarat,11.9047619,Gujarat,5,250,0,0,0,1.05,60,10.8,238.0952381,GUJARAT,2025,1014070,238.0952381
2/1/2025,2/27/2025,126678,1,Shipped,Streets Shopping,Maharashtra,40.5,Maharashtra,12,378,0,0,0,1.12,54.46428571,9.803571429,337.5,MAHARASHTRA,2025,1014070,337.5
null,9/13/2024,662146,1,Cancelled,Streets Shopping,Uttar Pradesh,0,Uttar Pradesh,5,0,0,0,0,0,-11.42857143,-2.057142857,0,UTTAR PRADESH,2025,1014070,0
2/1/2025,2/15/2025,122045,1,rto,Streets Shopping,Uttar Pradesh,18.66666667,Uttar Pradesh,5,392,0,0,0,1.05,49.52380952,8.914285714,362.8571429,UTTAR PRADESH,2025,1014070,362.8571429
null,11/21/2024,910549,1,Cancelled,Streets Shopping,Uttar Pradesh,0,Uttar Pradesh,5,0,0,0,0,0,-10.47619048,-1.885714286,0,UTTAR PRADESH,2025,1014070,0
2/1/2025,2/13/2025,121672,1,Exchange,Streets Shopping,Gujarat,11.66666667,Gujarat,5,245,0,0,0,1.05,55.23809524,9.942857143,233.3333333,GUJARAT,2025,1014070,233.3333333
2/1/2025,2/9/2025,120037,1,Delivered,Streets Shopping,Madhya Pradesh,16.38095238,Madhya Pradesh,5,344,0,0,0,1.05,55.23809524,9.942857143,327.6190476,MADHYA PRADESH,2025,1014070,327.6190476
3/1/2025,2/28/2025,127025,1,Shipped,Streets Shopping,karnataka,21.76190476,karnataka,5,457,0,0,0,1.05,55.23809524,9.942857143,435.2380952,KARNATAKA,2025,1014070,435.2380952
2/1/2025,2/12/2025,121196,1,Return,Streets Shopping,Rajasthan,23.57142857,Rajasthan,5,495,0,0,0,1.05,65.71428571,11.82857143,460,RAJASTHAN,2025,1014070,460
2/1/2025,2/14/2025,121816,1,Delivered,Streets Shopping,Andaman and Nicobar Islands,13,Andaman and Nicobar Islands,5,273,0,0,0,1.05,67.61904762,12.17142857,260,ANDAMAN AND NICOBAR ISLANDS,2025,1014070,260
2/1/2025,2/13/2025,121469,1,Return,Streets Shopping,Bihar,11.9047619,Bihar,5,250,0,0,0,1.05,60,10.8,238.0952381,BIHAR,2025,1014070,238.0952381
2/1/2025,2/2/2025,117467,1,Return,Streets Shopping,Bihar,11.33333333,Bihar,5,238,0,0,0,1.05,38.0952381,6.857142857,209.5238095,BIHAR,2025,1014070,209.5238095
null,2/28/2025,126948,1,Cancelled,Streets Shopping,Bihar,10.57142857,Bihar,5,222,0,0,0,1.05,55.23809524,9.942857143,211.4285714,BIHAR,2025,1014070,211.4285714
null,10/25/2024,813704,1,Cancelled,Streets Shopping,Maharashtra,0,Maharashtra,5,0,0,0,0,0,-17.14285714,-3.085714286,0,MAHARASHTRA,2025,1014070,0
null,9/3/2024,624294,1,Cancelled,Streets Shopping,Rajasthan,0,Rajasthan,5,0,0,0,0,0,-23.80952381,-4.285714286,0,RAJASTHAN,2025,1014070,0
2/1/2025,2/2/2025,117344,1,Return,Streets Shopping,Maharashtra,15.14285714,Maharashtra,5,318,0,0,0,1.05,55.23809524,9.942857143,302.8571429,MAHARASHTRA,2025,1014070,302.8571429
null,10/8/2024,752806,1,Cancelled,Streets Shopping,West Bengal,0,West Bengal,5,0,0,0,0,0,-0.952380952,-0.171428571,0,WEST BENGAL,2025,1014070,0
2/1/2025,2/10/2025,120391,1,Delivered,Streets Shopping,Maharashtra,16.38095238,Maharashtra,5,344,0,0,0,1.05,38.0952381,6.857142857,310.4761905,MAHARASHTRA,2025,1014070,310.4761905
2/1/2025,2/26/2025,126299,1,Shipped,Streets Shopping,Maharashtra,11.66666667,Maharashtra,5,245,0,0,0,1.05,55.23809524,9.942857143,233.3333333,MAHARASHTRA,2025,1014070,233.3333333
null,11/30/2024,944229,1,Ordered,Streets Shopping,Rajasthan,0,Rajasthan,5,0,0,0,0,0,-8.571428571,-1.542857143,0,RAJASTHAN,2025,1014070,0
2/1/2025,2/2/2025,117523,1,Delivered,Streets Shopping,Rajasthan,11.33333333,Rajasthan,5,238,0,0,0,1.05,31.42857143,5.657142857,202.8571429,RAJASTHAN,2025,1014070,202.8571429
null,2/10/2025,120587,1,Cancelled,Streets Shopping,Maharashtra,17.42857143,Maharashtra,5,366,0,0,0,1.05,63.80952381,11.48571429,348.5714286,MAHARASHTRA,2025,1014070,348.5714286
null,10/19/2024,789239,1,Cancelled,Streets Shopping,Gujarat,0,Gujarat,5,0,0,0,0,0,-17.14285714,-3.085714286,0,GUJARAT,2025,1014070,0
null,10/18/2024,787109,1,Cancelled,Streets Shopping,Uttar Pradesh,0,Uttar Pradesh,5,0,0,0,0,0,-21.9047619,-3.942857143,0,UTTAR PRADESH,2025,1014070,0
2/1/2025,2/3/2025,117826,1,Delivered,Streets Shopping,Odisha,15,Odisha,5,315,0,0,0,1.05,55.23809524,9.942857143,300,ODISHA,2025,1014070,300
null,2/5/2025,118607,1,Cancelled,Streets Shopping,Gujarat,11.61904762,Gujarat,5,244,0,0,0,1.05,38.0952381,6.857142857,215.2380952,GUJARAT,2025,1014070,215.2380952
null,9/24/2024,700767,1,Cancelled,Streets Shopping,Rajasthan,0,Rajasthan,5,0,0,0,0,0,-11.42857143,-2.057142857,0,RAJASTHAN,2025,1014070,0
null,9/7/2024,640353,1,Cancelled,Streets Shopping,Uttar Pradesh,0,Uttar Pradesh,5,0,0,0,0,0,-11.42857143,-2.057142857,0,UTTAR PRADESH,2025,1014070,0
2/1/2025,2/6/2025,119060,1,Delivered,Streets Shopping,West Bengal,11.66666667,West Bengal,5,245,0,0,0,1.05,38.0952381,6.857142857,216.1904762,KARNATAKA,2025,1014070,216.1904762
null,10/12/2024,766002,1,Cancelled,Streets Shopping,Uttar Pradesh,0,Uttar Pradesh,5,0,0,0,0,0,-17.14285714,-3.085714286,0,UTTAR PRADESH,2025,1014070,0
null,9/4/2024,627955,1,Cancelled,Streets Shopping,Madhya Pradesh,0,Madhya Pradesh,5,0,0,0,0,0,-2.857142857,-0.514285714,0,MADHYA PRADESH,2025,1014070,0
2/1/2025,2/5/2025,118760,1,Delivered,Streets Shopping,Gujarat,11.66666667,Gujarat,5,245,0,0,0,1.05,38.0952381,6.857142857,216.1904762,GUJARAT,2025,1014070,216.1904762
2/1/2025,2/24/2025,125449,1,Delivered,Streets Shopping,West Bengal,11.57142857,West Bengal,5,243,0,0,0,1.05,38.0952381,6.857142857,214.2857143,WEST BENGAL,2025,1014070,214.2857143
2/1/2025,2/22/2025,124738,1,Delivered,Streets Shopping,West Bengal,11.9047619,West Bengal,5,250,0,0,0,1.05,60,10.8,238.0952381,WEST BENGAL,2025,1014070,238.0952381
null,10/27/2024,820392,1,Cancelled,Streets Shopping,Delhi,0,Delhi,5,0,0,0,0,0,-17.14285714,-3.085714286,0,DELHI,2025,1014070,0
2/1/2025,2/17/2025,122895,1,Return,Streets Shopping,Bihar,11.66666667,Bihar,5,245,0,0,0,1.05,38.0952381,6.857142857,216.1904762,BIHAR,2025,1014070,216.1904762
2/1/2025,2/26/2025,126301,1,Shipped,Streets Shopping,Maharashtra,11.66666667,Maharashtra,5,245,0,0,0,1.05,55.23809524,9.942857143,233.3333333,MAHARASHTRA,2025,1014070,233.3333333
null,2/1/2025,117116,1,Cancelled,Streets Shopping,Andhra Pradesh,15,Andhra Pradesh,5,315,0,0,0,1.05,38.0952381,6.857142857,282.8571429,ANDHRA PRADESH,2025,1014070,282.8571429
2/1/2025,2/24/2025,125655,1,Delivered,Streets Shopping,Punjab,17.52380952,Punjab,5,368,0,0,0,1.05,53.33333333,9.6,348.5714286,PUNJAB,2025,1014070,348.5714286
2/1/2025,2/10/2025,120415,1,Return,Streets Shopping,Andhra Pradesh,11.28571429,Andhra Pradesh,5,237,0,0,0,1.05,55.23809524,9.942857143,225.7142857,ANDHRA PRADESH,2025,1014070,225.7142857
null,9/15/2024,667211,1,Cancelled,Streets Shopping,Haryana,0,Haryana,5,0,0,0,0,0,-11.42857143,-2.057142857,0,HARYANA,2025,1014070,0
null,10/3/2024,734406,1,Cancelled,Streets Shopping,Telangana,0,Telangana,5,0,0,0,0,0,-17.14285714,-3.085714286,0,TAMIL NADU,2025,1014070,0
null,10/12/2024,767344,1,Cancelled,Streets Shopping,Maharashtra,0,Maharashtra,5,0,0,0,0,0,-17.14285714,-3.085714286,0,MAHARASHTRA,2025,1014070,0
null,2/2/2025,117610,1,Cancelled,Streets Shopping,Madhya Pradesh,16.38095238,Madhya Pradesh,5,344,0,0,0,1.05,55.23809524,9.942857143,327.6190476,MADHYA PRADESH,2025,1014070,327.6190476
null,2/2/2025,117594,1,Cancelled,Streets Shopping,Uttar Pradesh,16.38095238,Uttar Pradesh,5,344,0,0,0,1.05,48.57142857,8.742857143,320.952381,UTTAR PRADESH,2025,1014070,320.952381
null,9/29/2024,719110,1,Ordered,Streets Shopping,Maharashtra,0,Maharashtra,5,0,0,0,0,0,-17.14285714,-3.085714286,0,MAHARASHTRA,2025,1014070,0
2/1/2025,2/22/2025,124940,1,Delivered,Streets Shopping,West Bengal,13.95238095,West Bengal,5,293,0,0,0,1.05,58.0952381,10.45714286,279.047619,WEST BENGAL,2025,1014070,279.047619
null,10/16/2024,780980,1,Cancelled,Streets Shopping,Haryana,0,Haryana,5,0,0,0,0,0,-23.80952381,-4.285714286,0,HARYANA,2025,1014070,0
2/1/2025,2/5/2025,118591,1,Delivered,Streets Shopping,Uttar Pradesh,16.38095238,Uttar Pradesh,5,344,0,0,0,1.05,48.57142857,8.742857143,320.952381,UTTAR PRADESH,2025,1014070,320.952381
2/1/2025,2/17/2025,122959,1,Return,Streets Shopping,Jharkhand,15,Jharkhand,5,315,0,0,0,1.05,38.0952381,6.857142857,282.8571429,JHARKHAND,2025,1014070,282.8571429
2/1/2025,2/2/2025,117603,1,Delivered,Streets Shopping,Maharashtra,15.14285714,Maharashtra,5,318,0,0,0,1.05,38.0952381,6.857142857,285.7142857,MAHARASHTRA,2025,1014070,285.7142857
2/1/2025,2/2/2025,117569,1,Return,Streets Shopping,Uttar Pradesh,17.42857143,Uttar Pradesh,5,366,0,0,0,1.05,56.19047619,10.11428571,340.952381,UTTAR PRADESH,2025,1014070,340.952381
2/1/2025,2/11/2025,120749,1,Delivered,Streets Shopping,Kerala,13.28571429,Kerala,5,279,0,0,0,1.05,44.76190476,8.057142857,244.7619048,KERALA,2025,1014070,244.7619048
2/1/2025,2/23/2025,125179,1,Delivered,Streets Shopping,Delhi,11.71428571,Delhi,5,246,0,0,0,1.05,47.61904762,8.571428571,223.8095238,DELHI,2025,1014070,223.8095238
null,10/31/2024,834343,1,Cancelled,Streets Shopping,Maharashtra,0,Maharashtra,5,0,0,0,0,0,-17.14285714,-3.085714286,0,MAHARASHTRA,2025,1014070,0
2/1/2025,2/13/2025,121461,1,Delivered,Streets Shopping,Uttar Pradesh,11.9047619,Uttar Pradesh,5,250,0,0,0,1.05,51.42857143,9.257142857,229.5238095,UTTAR PRADESH,2025,1014070,229.5238095
2/1/2025,2/19/2025,123850,1,Delivered,Streets Shopping,Gujarat,11.76190476,Gujarat,5,247,0,0,0,1.05,40,7.2,218.0952381,MADHYA PRADESH,2025,1014070,218.0952381
2/1/2025,2/3/2025,118022,1,Delivered,Streets Shopping,Gujarat,22.60714286,Gujarat,12,211,0,0,0,1.12,67.85714286,12.21428571,188.3928571,GUJARAT,2025,1014070,188.3928571
2/1/2025,2/16/2025,122700,1,rto,Streets Shopping,Bihar,12.0952381,Bihar,5,254,0,0,0,1.05,55.23809524,9.942857143,241.9047619,BIHAR,2025,1014070,241.9047619
2/1/2025,2/18/2025,123215,1,Delivered,Streets Shopping,Telangana,12.04761905,Telangana,5,253,0,0,0,1.05,62.85714286,11.31428571,240.952381,TELANGANA,2025,1014070,240.952381
2/1/2025,2/15/2025,122097,1,Delivered,Streets Shopping,West Bengal,12.04761905,West Bengal,5,253,0,0,0,1.05,62.85714286,11.31428571,240.952381,WEST BENGAL,2025,1014070,240.952381
2/1/2025,2/1/2025,117109,1,Delivered,Streets Shopping,Odisha,17.14285714,Odisha,5,360,0,0,0,1.05,63.80952381,11.48571429,342.8571429,ODISHA,2025,1014070,342.8571429
2/1/2025,2/18/2025,123437,1,Delivered,Streets Shopping,Maharashtra,12.04761905,Maharashtra,5,253,0,0,0,1.05,62.85714286,11.31428571,240.952381,MAHARASHTRA,2025,1014070,240.952381
null,11/23/2024,919140,1,Cancelled,Streets Shopping,Maharashtra,0,Maharashtra,5,0,0,0,0,0,-1.904761905,-0.342857143,0,MAHARASHTRA,2025,1014070,0
null,10/15/2024,777124,1,Cancelled,Streets Shopping,Maharashtra,0,Maharashtra,5,0,0,0,0,0,-17.14285714,-3.085714286,0,MAHARASHTRA,2025,1014070,0
2/1/2025,2/17/2025,123010,1,Delivered,Streets Shopping,Maharashtra,11.9047619,Maharashtra,5,250,0,0,0,1.05,60,10.8,238.0952381,MAHARASHTRA,2025,1014070,238.0952381
2/1/2025,2/19/2025,123800,1,Delivered,Streets Shopping,Uttar Pradesh,11.61904762,Uttar Pradesh,5,244,0,0,0,1.05,44.76190476,8.057142857,222.8571429,DELHI,2025,1014070,222.8571429
null,9/25/2024,705616,1,Cancelled,Streets Shopping,Rajasthan,0,Rajasthan,5,0,0,0,0,0,-8.571428571,-1.542857143,0,RAJASTHAN,2025,1014070,0
2/1/2025,2/16/2025,122584,1,Delivered,Streets Shopping,Odisha,11.80952381,Odisha,5,248,0,0,0,1.05,60,10.8,236.1904762,DELHI,2025,1014070,236.1904762
null,9/12/2024,655727,1,Cancelled,Streets Shopping,Andhra Pradesh,0,Andhra Pradesh,5,0,0,0,0,0,-17.14285714,-3.085714286,0,ANDHRA PRADESH,2025,1014070,0
2/1/2025,2/28/2025,126912,1,Shipped,Streets Shopping,Uttar Pradesh,11.80952381,Uttar Pradesh,5,248,0,0,0,1.05,34.28571429,6.171428571,212.3809524,UTTAR PRADESH,2025,1014070,212.3809524
2/1/2025,2/22/2025,124771,1,Return,Streets Shopping,Rajasthan,10.47619048,Rajasthan,5,220,0,0,0,1.05,45.71428571,8.228571429,200,RAJASTHAN,2025,1014070,200
null,11/13/2024,882463,1,Cancelled,Streets Shopping,Maharashtra,0,Maharashtra,5,0,0,0,0,0,-15.23809524,-2.742857143,0,TELANGANA,2025,1014070,0
null,10/12/2024,767344,1,Cancelled,Streets Shopping,Maharashtra,0,Maharashtra,5,0,0,0,0,0,-17.14285714,-3.085714286,0,MAHARASHTRA,2025,1014070,0
null,11/12/2024,879162,1,Cancelled,Streets Shopping,Maharashtra,0,Maharashtra,5,0,0,0,0,0,-14.28571429,-2.571428571,0,MAHARASHTRA,2025,1014070,0
null,2/23/2025,125089,1,Cancelled,Streets Shopping,Uttar Pradesh,33.75,Uttar Pradesh,12,315,0,0,0,1.12,42.85714286,7.714285714,272.3214286,UTTAR PRADESH,2025,1014070,272.3214286
2/1/2025,2/20/2025,124169,1,Delivered,Streets Shopping,Uttar Pradesh,13.95238095,Uttar Pradesh,5,293,0,0,0,1.05,48.57142857,8.742857143,269.5238095,UTTAR PRADESH,2025,1014070,269.5238095
null,2/14/2025,121865,1,Cancelled,Streets Shopping,Bihar,12.38095238,Bihar,5,260,0,0,0,1.05,55.23809524,9.942857143,247.6190476,BIHAR,2025,1014070,247.6190476
2/1/2025,2/21/2025,124425,1,Shipped,Streets Shopping,Odisha,23.61904762,Odisha,5,496,0,0,0,1.05,78.0952381,14.05714286,472.3809524,ODISHA,2025,1014070,472.3809524
2/1/2025,2/8/2025,119775,1,Delivered,Streets Shopping,Chhattisgarh,17.85714286,Chhattisgarh,5,375,0,0,0,1.05,55.23809524,9.942857143,357.1428571,CHHATTISGARH,2025,1014070,357.1428571
2/1/2025,2/14/2025,121922,1,Return,Streets Shopping,Maharashtra,11.9047619,Maharashtra,5,250,0,0,0,1.05,60,10.8,238.0952381,MAHARASHTRA,2025,1014070,238.0952381
2/1/2025,2/25/2025,125671,1,Shipped,Streets Shopping,Maharashtra,13.95238095,Maharashtra,5,293,0,0,0,1.05,58.0952381,10.45714286,279.047619,MAHARASHTRA,2025,1014070,279.047619
null,2/15/2025,122216,1,Cancelled,Streets Shopping,Uttar Pradesh,10.57142857,Uttar Pradesh,5,222,0,0,0,1.05,46.66666667,8.4,202.8571429,UTTAR PRADESH,2025,1014070,202.8571429
2/1/2025,2/6/2025,119014,1,Return,Streets Shopping,Maharashtra,11.66666667,Maharashtra,5,245,0,0,0,1.05,38.0952381,6.857142857,216.1904762,MAHARASHTRA,2025,1014070,216.1904762
2/1/2025,2/3/2025,117850,1,Delivered,Streets Shopping,Karnataka,11.76190476,Karnataka,5,247,0,0,0,1.05,40.95238095,7.371428571,219.047619,KARNATAKA,2025,1014070,219.047619
null,2/21/2025,124460,1,Cancelled,Streets Shopping,Madhya Pradesh,11.71428571,Madhya Pradesh,5,246,0,0,0,1.05,58.0952381,10.45714286,234.2857143,MADHYA PRADESH,2025,1014070,234.2857143
null,9/12/2024,657513,1,Cancelled,Streets Shopping,Rajasthan,0,Rajasthan,5,0,0,0,0,0,-23.80952381,-4.285714286,0,RAJASTHAN,2025,1014070,0
2/1/2025,2/15/2025,122175,1,Delivered,Streets Shopping,Rajasthan,10.66666667,Rajasthan,5,224,0,0,0,1.05,46.66666667,8.4,204.7619048,RAJASTHAN,2025,1014070,204.7619048
2/1/2025,2/13/2025,121624,1,Return,Streets Shopping,West Bengal,12.14285714,West Bengal,5,255,0,0,0,1.05,63.80952381,11.48571429,224.7619048,WEST BENGAL,2025,1014070,224.7619048
null,10/8/2024,751749,1,Cancelled,Streets Shopping,Uttar Pradesh,0,Uttar Pradesh,5,0,0,0,0,0,-8.571428571,-1.542857143,0,UTTAR PRADESH,2025,1014070,0
2/1/2025,2/3/2025,117716,1,Delivered,Streets Shopping,West Bengal,12.38095238,West Bengal,5,260,0,0,0,1.05,55.23809524,9.942857143,247.6190476,WEST BENGAL,2025,1014070,247.6190476
2/1/2025,2/6/2025,118912,1,Exchange,Streets Shopping,Gujarat,11.61904762,Gujarat,5,244,0,0,0,1.05,38.0952381,6.857142857,215.2380952,GUJARAT,2025,1014070,215.2380952
null,9/3/2024,624249,1,Cancelled,Streets Shopping,Rajasthan,0,Rajasthan,5,0,0,0,0,0,-23.80952381,-4.285714286,0,RAJASTHAN,2025,1014070,0
null,9/3/2024,624356,1,Cancelled,Streets Shopping,Rajasthan,0,Rajasthan,5,0,0,0,0,0,-23.80952381,-4.285714286,0,RAJASTHAN,2025,1014070,0
2/1/2025,2/11/2025,120770,1,Delivered,Streets Shopping,West Bengal,12.38095238,West Bengal,5,260,0,0,0,1.05,55.23809524,9.942857143,247.6190476,WEST BENGAL,2025,1014070,247.6190476
null,11/25/2024,925203,1,Cancelled,Streets Shopping,Goa,0,Goa,5,0,0,0,0,0,-17.14285714,-3.085714286,0,GOA,2025,1014070,0
2/1/2025,2/8/2025,119808,1,Delivered,Streets Shopping,Bihar,12.85714286,Bihar,5,270,0,0,0,1.05,60,10.8,257.1428571,BIHAR,2025,1014070,257.1428571
2/1/2025,2/5/2025,118612,1,rto,Streets Shopping,Andhra Pradesh,21.28571429,Andhra Pradesh,5,447,0,0,0,1.05,55.23809524,9.942857143,425.7142857,ANDHRA PRADESH,2025,1014070,425.7142857
2/1/2025,2/23/2025,125260,1,Delivered,Streets Shopping,Gujarat,11.66666667,Gujarat,5,245,0,0,0,1.05,55.23809524,9.942857143,233.3333333,GUJARAT,2025,1014070,233.3333333
null,9/27/2024,712793,1,Cancelled,Streets Shopping,West Bengal,0,West Bengal,5,0,0,0,0,0,-18.0952381,-3.257142857,0,TELANGANA,2025,1014070,0
null,9/27/2024,712791,1,Cancelled,Streets Shopping,Punjab,0,Punjab,5,0,0,0,0,0,-11.42857143,-2.057142857,0,PUNJAB,2025,1014070,0
3/1/2025,2/28/2025,127072,1,Shipped,Streets Shopping,Odisha,11.66666667,Odisha,5,245,0,0,0,1.05,55.23809524,9.942857143,233.3333333,ODISHA,2025,1014070,233.3333333
null,10/13/2024,769942,1,Cancelled,Streets Shopping,Haryana,0,Haryana,5,0,0,0,0,0,-28.57142857,-5.142857143,0,HARYANA,2025,1014070,0
null,9/27/2024,712912,1,Cancelled,Streets Shopping,Telangana,0,Telangana,5,0,0,0,0,0,-19.04761905,-3.428571429,0,TELANGANA,2025,1014070,0
2/1/2025,2/18/2025,123135,1,Delivered,Streets Shopping,Goa,11.66666667,Goa,5,245,0,0,0,1.05,39.04761905,7.028571429,217.1428571,GOA,2025,1014070,217.1428571
2/1/2025,2/8/2025,119704,1,Delivered,Streets Shopping,Andaman & Nicobar Islands,13,Andaman & Nicobar Islands,5,273,0,0,0,1.05,81.9047619,14.74285714,260,ANDAMAN AND NICOBAR ISLANDS,2025,1014070,260
2/1/2025,2/6/2025,119125,1,Delivered,Streets Shopping,Maharashtra,11.76190476,Maharashtra,5,247,0,0,0,1.05,40,7.2,218.0952381,MAHARASHTRA,2025,1014070,218.0952381
null,10/5/2024,741182,1,Cancelled,Streets Shopping,Haryana,0,Haryana,5,0,0,0,0,0,-28.57142857,-5.142857143,0,UTTAR PRADESH,2025,1014070,0
2/1/2025,2/21/2025,124237,1,Return,Streets Shopping,Karnataka,11.80952381,Karnataka,5,248,0,0,0,1.05,41.9047619,7.542857143,220,KARNATAKA,2025,1014070,220
2/1/2025,2/13/2025,121470,1,Delivered,Streets Shopping,Madhya Pradesh,23.57142857,Madhya Pradesh,5,495,0,0,0,1.05,77.14285714,13.88571429,471.4285714,MADHYA PRADESH,2025,1014070,471.4285714
2/1/2025,2/5/2025,118678,1,Return,Streets Shopping,Karnataka,11.761905,Karnataka,5,247,0,0,560085,1.05,40.95238095,0,219.047619,KARNATAKA,2025,1014070,-219.047619
2/1/2025,2/16/2025,122708,1,Return,Streets Shopping,Uttar Pradesh,11.428571,Uttar Pradesh,5,240,0,0,242407,1.05,46.66666667,0,220,UTTAR PRADESH,2025,1014070,-220
